y4_hhid,children_education___output___tanzania_2014,crop_sales___output___tanzania_2014,expenditure___output___tanzania_2014,has_medical___output___tanzania_2014,no_food_def___output___tanzania_2014,HH_shock___tanzania_2014,receive_assistance___policy___tanzania_2014,amt_assist_rec___policy___tanzania_2014,crop_diverse___policy___tanzania_2014,has_borrowed___policy___tanzania_2014,illness_hh_member___policy___tanzania_2014,has_hire_work___ethiopia___tanzania_2014,number_oxen_own___policy___tanzania_2014,number_of_plough___policy___tanzania_2014,owns_certificate___policy___tanzania_2014,post_damage___policy___tanzania_2014,quant_che_fert___policy___tanzania_2014,quant_pest___policy___tanzania_2014,soil_long___policy___tanzania_2014,soil_short___policy___tanzania_2014,uses_cred___policy___tanzania_2014,uses_irr___policy___tanzania_2014,atten_school___policy___tanzania_2014,dist_road___policy___tanzania_2014,dist_market___policy___tanzania_2014,has_work_fem___policy___tanzania_2014,household_h_age___tanzania_2014,HH_divorce___tanzania_2014,HH_male___tanzania_2014,HH_head_mono___tanzania_2014,HH_head_poly___tanzania_2014,HH_seperated___tanzania_2014,HH_widow___tanzania_2014,HH_nevermar___tanzania_2014,household_size___tanzania_2014,land_surface___tanzania_2014,literacy___tanzania_2014,has_bank_account___policy___tanzania_2014,has_savings___policy___tanzania_2014
7671,0.5,,1731814.125,0,0,1,0,,0,,1,1,,2,,,0,0,1,,,,1,12,12,1,64,0,0,0,0,0,1,0,4,0,0,0,
7672,,,3913183.5,0,1,1,0,,,,0,,,,,,,,,,,,0.6,,,0,30,0,1,0,0,0,0,0,5,0,0,0,0
7673,,6400,3340508.5,0,1,1,0,,0,,1,1,20,2,1,,0,0,2,,,,1,8,12,0,42,0,1,0,0,1,0,0,2,0,0,0,1
7674,,200,3409764.5,0,1,1,0,,3,1,1,1,3,2,0,,0,0,2.33333,,1,,1,0,3,1,50,0,0,0,0,0,1,0,1,0.04,0,1,0
7675,,,1935721.875,0,1,1,0,,,,2,,,2,0,,,,,,,,0.5,0.5,2,1,40,0,0,0,0,1,0,0,2,1.32,0,1,0
7676,1,,7044994,0,0,1,0,,,1,0,,,,,,,,,,1,,1,,,1,23,0,0,0,0,0,0,1,2,0,0,1,1
7688,0.1666667,1694,2666590.5,0,0,1,0,,2,,1,0,47,2,0,0,0,0,2,,,,0.5,0.1,3.5,1,27,0,1,1,0,0,0,0,6,0.27,0,0,0
7689,,920,4210694.5,0.2,1,1,0,,4,,2,0,13,2,1,0,0,0,1,,,,0.6,4,5.6,1,30,0,1,1,0,0,0,0,5,2.02,0,0,0
7690,,400,2974947.5,0,1,0,0,,1,,1,1,,2,0,,0,0,1,,,,1,5,42,1,83,0,1,1,0,0,0,0,3,0,0,0,
7691,,630,1748472.125,0,0,1,0,,3,,0,0,,2,0,0,0,0,1.5,,,,1,2,2,,62,0,1,0,0,0,1,0,1,0,0,0,
7692,0.25,,2595539,0,0,1,0,,1,,0,0,,2,0,0,0,0,1,,,,0.75,0,32,1,53,0,1,1,0,0,0,0,4,0,0,0,
7693,,888,2221764,0,0,1,0,,2,,2,0,22,2,0,0,0,0,1,,,,0.25,0.1,8,1,31,0,1,1,0,0,0,0,4,0.86,0,0,
7694,,,2174731.25,0,1,0,0,,,1,0,,8,,,,,,,,1,,1,,,1,19,0,1,1,0,0,0,0,2,0,0,0,
7695,,90,1358740,0,1,1,0,,0,,0,0,,2,0,0,0,0,1,,,,1,0,30,1,68,0,1,1,0,0,0,0,2,0,0,0,
7707,,300,2474462.75,0,0,1,0,,0,,0,1,,2,,,0,0,1,,,,0.6666667,0,10,1,30,0,1,0,0,0,0,0,3,0,0,0,1
7708,,,3823258.75,0,0,1,0,,,,1,,,,,,,,,,,,0.5,,,1,31,0,0,0,0,0,1,0,2,0,0,0,0
7709,,,5474459,0,1,0,0,,0,,0,0,,2,1,,0,0,1,,,,1,0.5,1,1,58,0,0,0,0,0,1,0,4,0.78,0,0,0
7710,,,5661286.5,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,,28,0,1,1,0,0,0,0,3,0,0,0,0
7711,0.5,,2325294,0,0,1,0,,0,,2,0,24,2,0,,0,0,2,,,,1,0,6,1,32,0,1,1,0,0,0,0,4,0,0,0,1
7712,0.2,,6769961.5,0,1,1,0,,,,2,0,20,2,1,0,0,0,1,,,,1,0,6,1,62,0,1,1,0,0,0,0,5,0.22,0,0,0
7713,,,2972992.75,0,1,1,0,,,,1,,,2,0,,,,,,,,1,1,12,,32,0,1,0,0,0,0,1,2,0,0,1,0
7714,0.25,,4799194.5,0,1,1,0,,,,1,,,,,,,,,,,,0.75,,,0,21,0,1,1,0,0,0,0,4,0,0,1,1
7726,,50,1851735.75,0,0,1,0,,1,,1,1,,2,,,0,0,2,,,,0,6,12,1,29,0,1,1,0,0,0,0,6,0,0,0,
7727,,540,1072740.125,0,0,1,0,,1,,2,0,,2,0,,0,0,2,,,,0.4,0,12,1,42,1,0,0,0,0,0,0,5,0,0,0,
7728,,424,1329279.5,0,0,1,0,,2,,0,0,6,2,0,,0,0,1,,,,0.75,0,0,1,47,0,1,1,0,0,0,0,4,2.49,0,0,
7729,,300,957734.875,0.3333333,1,1,0,,0,,1,1,,2,0,,0,0,2,,,,0,1,4,1,30,0,0,0,0,1,0,0,3,0.9,0,0,
7730,,1000,2829057.75,0,0,1,0,,0,,0,1,,2,0,,0,0,2,,,,0.6666667,2,3,1,27,0,1,1,0,0,0,0,3,2.11,0,0,0
7731,,420,2528817.75,0,0,1,0,,1,,0,0,,2,,,0,0,1,,,,0.25,5,250,1,27,0,1,1,0,0,0,0,4,0,0,0,
7732,0.1111111,3600,4302162,0,1,1,0,,4,,1,1,64,2,0,,0,5,1.66667,,,,0.5555556,0.1666667,4.666667,1,49,0,1,0,1,0,0,0,9,29.2,0,0,0
7733,,2440,5352537.5,0,0,1,0,,5,,1,1,27,2,0,0,50,3,3,,,,0.5,2.666667,12.66667,1,55,0,1,1,0,0,0,0,4,8.53,0,0,0
7745,0.2,,1832216.125,0,1,0,0,,,,0,,,,,,,,,,,,0.6,,,,33,0,1,1,0,0,0,0,5,0,0,0,1
7746,,,2707036,0,1,1,0,,,,2,,,,,,,,,,,,0.75,,,,30,0,1,1,0,0,0,0,4,0,0,0,1
7747,0.3333333,200,2412906.75,0,0,1,0,,0,,1,1,,2,,,0,0,2,,,,0.8333333,8,18,1,30,0,0,0,0,0,0,1,6,0,0,0,0
7748,,,5076831.5,0,1,1,0,,,,0,,,,,,,,,,,,1,,,0,62,0,1,1,0,0,0,0,4,0,0,1,0
7749,0.3333333,120,2173082,0,0,1,0,,1,,0,1,10,2,0,,0,0,3,,,,0.6666667,16,17,1,42,0,0,0,0,1,0,0,6,0,0,0,1
7750,,,4154736.5,0,1,1,0,,,,0,,,,,,,,,,,,1,,,1,27,0,0,0,0,0,0,1,1,0,0,1,1
7751,,,4710071.5,0,1,1,0,,,,1,,5,,,,,,,,,,1,,,1,74,0,0,0,0,0,1,0,3,0,0,0,0
7752,0.25,,6269515.5,0,1,1,0,,,,1,,,,,,,,,,,,0.75,,,0,22,0,1,1,0,0,0,0,4,0,0,0,1
7764,0.5,23,913425.5625,0,0,1,0,,2,,0,1,37,2,0,,0,0,1,,,,0.5,1.75,1.75,1,69,0,0,0,0,0,1,0,2,0.64,0,0,
7765,,130,421374.9063,0,0,1,0,,1,1,0,0,29,2,,,0,0,2,,1,,0,5,5,1,31,0,1,0,0,0,0,1,2,0.86,0,0,
7766,0.25,100,1373426.5,0,0,1,0,,1,,1,1,8,2,,0,0,0,1,,,,0.5,1,6,1,47,0,1,1,0,0,0,0,4,2.12,0,0,
7767,,68,1490258.625,0,0,1,0,,1,,0,0,,2,0,0,0,0,2,,,,0.25,0.3,3,1,37,0,1,1,0,0,0,0,4,2.76,0,0,
7768,0.25,150,1274625.25,0,1,1,0,,3,,1,0,,2,0,0,0,0,1,,,,0.25,5,25.33333,1,63,1,0,0,0,0,0,0,4,5.41,0,0,
7770,,100,1251709.625,0.5,0,1,0,,3,,2,1,,2,0,,0,0,1,,,,0.25,1.75,7.5,1,37,1,0,0,0,0,0,0,4,0.92,0,0,
7771,0.2857143,80,2241857.5,0.1428571,0,1,0,,2,,2,0,92,2,1,0,0,1500,2,,,,0.5714286,0.5,0.5,1,44,0,0,1,0,0,0,0,7,6.81,0,0,
7772,,135,1187554.625,0,0,1,0,,1,,0,0,16,2,,0,0,0,1.5,,,,0.5,1,4,1,42,0,1,1,0,0,0,0,4,3.42,0,0,
7783,,,1394409,0,0,1,0,,1,2,0,1,,2,0,0,12,0,2.5,,1,,0.5,5,6,1,34,0,0,0,0,1,0,0,2,0.27,0,0,
7784,0.2,1000,2340660.5,0,1,1,0,,4,1,2,1,,2,0,0,150,4501,1,,1,,0.8,0.8333333,5,1,32,0,1,0,1,0,0,0,5,12.28,0,0,0
7785,0.2222222,,8460125,0,0,1,0,,1,,1,0,12,2,0,0,75,0,2,,,,1,0.6666667,3.666667,1,50,0,1,1,0,0,0,0,9,3.14,0,0,0
7786,0.25,,1678781.5,0,1,1,0,,1,,1,0,,2,0,0,0,0,2,,,,0.5,0.3,1,1,27,0,0,0,0,1,0,0,4,0.1,0,0,
7787,,,870772.5,0,0,1,0,,1,,0,0,,2,,1,0,0,2,,,,1,2,2,1,47,0,0,0,0,0,0,1,1,0,0,0,0
7788,0.4,,2061915.75,0,0,1,0,,1,,1,0,,2,0,0,0,0,2,,,,1,0,1,1,30,0,0,1,0,0,0,0,5,0.08,0,0,
7789,,,1433553.375,0,1,1,0,,2,1,1,1,,2,0,0,0,0,2,,1,,1,2,3.666667,1,52,0,1,0,1,0,0,0,2,1.9,0,0,0
7790,,,967358.4375,0,1,1,0,,1,,0,0,,2,0,0,0,0,2,,,,0,3,3,1,74,0,1,1,0,0,0,0,2,0.11,0,0,0
7802,0.2,130,2731739.5,0,0,1,0,,2,,3,1,9,2,0,0,50,13,2,,,,0.4,0.6666667,0.6666667,1,68,0,1,0,1,0,0,0,5,10.66,0,0,
7804,,195,1144699.75,0,0,1,0,,4,,1,1,39,2,0,0,50,500,2,,,,1,0.75,0.75,1,44,0,0,1,0,0,0,0,2,0.37,0,0,
7805,,348,2477360.25,0,0,1,0,,4,,1,1,,2,0,0,16,2,2,,,,0.3333333,0.5,4.333333,1,41,0,1,1,0,0,0,0,3,2.1,0,0,
7806,0.2,120,2462643,0,1,1,0,,2,,0,1,23,2,0,0,0,0,3,,,,0.6,8,8,1,39,0,0,0,0,0,1,0,5,0,0,0,0
7807,,180,1737867.125,0,0,0,0,,1,,1,1,,2,0,0,25,3,2,,,,1,1,2.5,,22,0,1,0,0,0,0,1,1,0.67,0,0,
7808,,100,1258381.375,0,0,1,0,,3,,3,0,,2,0,0,25,0,2,,,,0.6666667,0.8333333,2.666667,1,26,0,1,1,0,0,0,0,3,2.22,0,0,0
7809,,300,2919553.75,0,1,1,0,,8,1,0,1,49,2,0,0,50,0,1,,1,,1,1.666667,1.666667,1,68,0,1,1,0,0,0,0,2,8.02,0,0,
7811,,30,1886850.375,0,1,1,0,,1,,0,1,,2,0,0,5,200,1.33333,,,,1,2.666667,4.166667,1,31,1,0,0,0,0,0,0,1,8.21,0,0,0
7821,0.5,12,2041410.875,0,0,1,0,,8,,1,1,88,2,0,0,0,100,1.2,,,,1,0,2.72,1,76,0,0,0,0,1,0,0,2,12.71,0,0,0
7822,,,2856384,0,1,1,0,,2,,1,1,53,2,0,0,0,0,2,,,,1,0,3,1,63,0,0,0,0,0,1,0,3,5.01,0,1,0
7823,0.3333333,,2183920.75,0,1,1,0,,4,,1,0,,2,0,,0,0,1.66667,,,,1,0.5333333,0.6333333,1,56,0,0,0,0,0,1,0,3,0.5,0,0,
7824,,,8947570,0,0,1,0,,4,,1,1,29,2,0,0,0,75,2,,,,0.6666667,1.666667,2.666667,,56,0,1,0,0,1,0,0,3,2.76,0,0,0
7825,0.4,160,1149051.625,0,0,1,0,,5,,1,0,45,2,0,0,5,0,2,,,,0.8,0.5,0.5,1,60,0,1,0,0,0,0,0,5,0.44,0,0,0
7826,0.25,,6709005,0,0,1,0,,2,,2,1,,2,0,0,0,0,2,,,,0.875,0.2,1.2,1,76,0,0,0,0,0,1,0,8,0.45,0,0,0
7827,0.2857143,,1920683.125,0,0,1,0,,3,,1,0,38,2,0,0,0,0,1.33333,,,,0.7142857,0.7666667,3.933333,1,57,0,1,0,0,0,0,0,7,0.67,0,0,0
7828,,215,1616305.25,0,0,1,0,,3,,1,0,,2,0,,0,0,2,,,,1,0.5,0.6666667,1,62,0,0,0,0,0,1,0,4,0,0,0,
7840,,,1751898.75,0,1,1,0,,1,,3,0,,2,0,0,0,7,1,,,,0.75,1.666667,2.666667,1,27,0,1,0,1,0,0,0,4,4.18,0,0,
7841,,,1734227.375,0,0,1,0,,,,1,0,38,2,0,0,0,0,2,,,,0.3333333,2.5,3,1,49,0,1,1,0,0,0,0,3,0.22,0,0,
7842,0.5,960,2418215,0,0,1,0,,2,,1,1,,2,0,0,0,2,1.33333,,,,0.6666667,0.8333333,1.333333,1,34,0,1,1,0,0,0,0,6,2.29,0,0,
7843,,480,1117154.5,0,0,0,0,,0,,0,1,,2,0,0,0,1,1.5,,,,0.5,3.1,4.5,1,44,0,1,1,0,0,0,0,2,1.4,0,0,
7844,,500,1390386.25,0,0,1,0,,1,,1,1,23,2,1,0,0,0,1.5,,,,0.5,2.4,2.5,1,20,0,1,1,0,0,0,0,2,0.13,0,0,
7845,,180,2022291.625,0,0,1,0,,0,,0,0,58,2,0,0,0,50,1,,,,0.8,2,3.5,1,43,0,1,1,0,0,0,0,5,0.7,0,0,
7846,,8,1396514.5,0,0,1,0,,3,,1,0,2,2,0,0,0,0,2,,,,0.75,4.666667,7.666667,1,37,0,1,1,0,0,0,0,4,0.2,0,0,
7847,0.3333333,1900,1496002.875,0,0,1,0,,5,,3,1,,2,0,0,2,1,1,,,,0.8333333,2.5,4.5,1,49,1,0,0,0,0,0,0,6,12.11,0,0,
7859,,60,1586607,0,0,1,0,,2,,0,0,,2,0,0,0,0,2,,,,1,1,1,1,41,0,1,0,0,0,0,0,2,1.57,0,0,
7860,,,1315342.75,0,1,1,0,,3,,0,0,102,2,0,0,0,0,1,,,,0.5,1.333333,7.333333,1,57,0,0,0,0,1,0,0,4,0.37,0,0,
7861,0.75,,713417.5625,0,0,1,0,,3,,0,0,,2,0,0,0,0,3,,,,0.75,0,6.5,1,80,0,0,0,0,0,1,0,4,1.39,0,0,
7862,,2000,3920462.25,0,0,1,0,,2,,2,1,27,2,0,1,0,1,1.5,,,,0.6666667,1.5,7.75,1,54,0,1,0,1,0,0,0,3,0.44,0,0,0
7863,,800,1279989.875,0,1,1,0,,4,,0,1,,2,0,0,0,1,1.5,,,,0,6.333333,3,,41,1,1,0,0,0,0,0,1,1.32,0,0,
7864,,,1395083.75,0,0,1,0,,,1,1,,,,,,,,,,1,,1,,,1,47,1,0,0,0,0,0,0,1,0,0,0,
7865,,200,2133863.75,0,1,1,0,,2,,1,0,41,2,0,,0,0,1,,,,0.6666667,0,0.5,1,59,0,1,1,0,0,0,0,3,0.7,0,0,0
7866,0.1666667,450,2250529.25,0,0,1,0,,2,,3,0,53,2,0,,0,0,1,,,,0.6666667,6.333333,15.33333,1,38,0,1,1,0,0,0,0,6,0.41,0,0,
7878,,,2726808.5,0,1,0,1,170000,,1,1,,,,,,,,,,1,,1,,,,53,0,1,0,0,0,1,0,2,0,0,0,0
7879,,,4284549,0,0,1,0,,,,0,1,25,2,0,0,0,0,1,,,,1,0,4,,33,0,1,0,0,0,0,1,2,0,0,0,0
7880,,,6859914,0,1,1,0,,,,2,,,,,,,,,,,,0.75,,,1,37,0,1,0,0,0,0,0,4,0,0,0,0
7881,0.75,,4285924.5,0,0,0,0,,,1,1,,,,,,,,,,1,,1,,,1,33,1,0,0,0,0,0,0,4,0,0,0,0
7882,0.2,,14458817,0,1,0,0,,,,2,,,,,,,,,,,,1,,,1,50,0,1,1,0,0,0,0,10,0,0,1,1
7884,0.3333333,,13387382,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,50,0,1,1,0,0,0,0,6,0,0,1,0
7885,,,6441127.5,0,1,0,0,,,,1,,,,,,,,,,,,0.5,,,1,49,0,1,1,0,0,0,0,4,0,0,1,1
7887,0.25,,3511879.75,0,1,1,1,262500,,,2,,,,,,,,,,,,0.75,,,1,34,0,1,1,0,0,0,0,4,0,0,0,0
7897,,,1396680.25,0,0,1,1,192000,6,,0,0,,2,0,0,0,4,1,,,,0.5,2.5,2.6,1,52,1,0,0,0,0,0,0,4,0.61,0,0,
7898,0.3333333,,769632.6875,0,0,0,0,,0,,0,0,,2,0,,0,0,2,,,,0.8333333,8,13,1,31,0,1,0,0,0,0,0,6,0,0,0,0
7899,,52,498809.4688,0,0,1,0,,2,,0,0,,2,,,0,0,2,,,,0.6666667,7,20,1,21,0,1,1,0,0,0,0,3,0,0,0,
7900,0.1666667,60,1824006.375,0,0,1,0,,3,,2,0,20,2,0,0,0,50,2,,,,0.8333333,6.666667,6.666667,1,34,0,1,1,0,0,0,0,6,0.3,0,0,
7901,,,2623546,0.1428571,0,1,0,,1,,4,0,,2,0,0,0,0,1,,,,0.2857143,3,18,1,42,0,1,0,0,0,0,0,7,0,0,0,
7902,,40,2546412.25,0,0,1,0,,2,,1,0,,2,0,0,0,0,1,,,,0.5,6.666667,5.666667,1,41,0,1,0,0,0,0,0,6,0.24,0,0,
7903,0.1666667,88,1509805.375,0,0,1,0,,3,,3,0,,2,0,0,0,0,1.66667,,,,0.5,4.333333,15.66667,1,36,0,1,1,0,0,0,0,6,0.23,0,0,0
7904,0.5,400,2128878.5,0,0,1,0,,3,,3,0,118,2,0,1,0,0,2,,,,1,0.0333333,19.33333,1,35,0,1,1,0,0,0,0,4,11.92,0,0,0
7916,0.3333333,,1502518.25,0,0,1,0,,5,,2,0,60,2,0,0,0,0,2,,,,0.6666667,0.3333333,3.333333,1,38,0,1,0,0,0,0,0,3,0.58,0,0,0
7917,,,1260625.875,0,0,1,0,,3,,0,0,13,2,0,0,0,0,1,,,,0.6666667,0,5,1,66,0,0,0,0,0,1,0,3,1.25,0,0,
7918,0.1428571,,3251729.25,0,0,1,1,7000,1,,6,0,21,2,0,0,0,0,3,,,,0.2857143,3,38,1,75,0,1,0,0,1,0,0,7,0.91,0,0,
7919,0.2727273,,3346694.75,0,0,1,0,,3,,1,1,188,2,0,0,0,0,1.66667,,,,0.5454546,0.8333333,1.766667,1,37,0,1,0,0,0,0,0,11,2.46,0,0,
7920,0.3333333,114,1601754.5,0,0,1,0,,6,1,0,1,15,2,0,0,0,0,1.57143,,1,,1,0.4142857,8,1,64,0,1,1,0,0,0,0,3,1.77,0,0,
7921,0.25,120,2238334.5,0,0,1,0,,4,,0,0,10,2,0,0,0,0,1,,,,0.875,0,2,1,55,0,1,1,0,0,0,0,8,3.72,0,0,
7922,0.2,120,4041424,0.4,0,1,0,,4,,3,0,30,2,0,0,0,0,3,,,,0.8,1,6.5,1,44,0,1,1,0,0,0,0,5,2.44,0,0,0
7923,0.25,,3642071.75,0.125,0,1,1,6000,3,,3,1,25,2,0,0,0,0,1,,,,0.5,0,9.1,1,42,0,1,1,0,0,0,0,8,1.98,0,0,
7935,0.2727273,392,9855811,0,1,0,0,,6,,1,1,64,2,0,0,0,20,1.8,,,,0.9090909,0.36,9.36,1,53,0,1,0,1,0,0,0,11,6.32,0,0,0
7936,0.2307692,660,7997700,0,1,1,0,,5,,4,1,125,2,0,0,0,0,1.6,,,,0.7692308,2.8,12.6,1,49,0,1,1,0,0,0,0,13,2.67,0,0,0
7937,0.0909091,1181,7603074,0,1,1,0,,11,,4,1,79,2,0,0,0,8,1.5,,,,0.6363636,1.875,11.5,1,56,0,1,1,0,0,0,0,11,7.06,0,0,0
7938,0.0909091,1120,5855714.5,0,0,1,0,,9,,1,1,148,2,0,0,0,0,2,,,,0.5454546,0,8.7,1,48,0,1,1,0,0,0,0,11,15.37,0,0,
7939,0.0588235,160,12321563,0.0588235,0,1,1,1500,9,,10,1,82,2,0,0,0,0,1.33333,,,,0.6470588,0.6666667,8,1,52,0,1,0,0,0,0,0,17,8.03,0,0,
7940,,50,1804442.75,0,0,1,0,,3,,2,1,48,2,,0,0,0,2,,,,0,2,10,1,94,0,1,1,0,0,0,0,2,0,0,0,
7941,0.2727273,311,5099631,0,1,1,0,,5,,1,0,106,2,0,0,0,0,2,,,,0.6363636,0,9.5,1,51,0,1,1,0,0,0,0,11,10.92,0,0,
7942,0.2142857,530,6143275,0,0,1,0,,6,,0,0,64,2,1,0,0,400,1,,,,0.8571429,0,11.1,1,51,0,1,0,1,0,0,0,14,19.84,0,0,1
7954,0.2857143,,9142953,0,1,1,0,,,,5,,57,,,,,,,,,,0.8571429,,,1,36,0,1,1,0,0,0,0,7,0,0,1,1
7955,0.5,,5969363.5,0,1,0,0,,,,0,,,,,,,,,,,,1,,,1,21,0,0,0,0,0,0,1,2,0,0,0,0
7956,,,3143843.25,0.3333333,1,1,0,,,,2,,,,,,,,,,,,0.6666667,,,1,25,0,1,1,0,0,0,0,3,0,0,0,1
7957,,,5337161.5,0,0,1,0,,,1,2,,,,,,,,,,1,,0.4,,,,41,0,1,0,1,0,0,0,5,0,0,0,0
7958,0.1176471,,11266554,0,0,1,0,,5,,10,0,37,2,0,,0,0,1.66667,,,,0.6470588,3.333333,5.333333,1,62,0,0,0,0,0,1,0,17,0,0,0,1
7960,,,3909903.25,0.25,1,1,1,1000,,,4,,,,,,,,,,,,0.5,,,,29,0,1,1,0,0,0,0,4,0,0,0,0
7962,,,3435702.5,0,1,0,0,,,,2,,,,,,,,,,,,0.6666667,,,,27,0,1,0,0,0,0,0,3,0,0,0,1
7963,,,2007255.375,0,0,0,0,,,,0,,,,,,,,,,,,1,,,,21,0,1,0,0,0,0,1,1,0,0,0,0
7973,,100,2255030,0,0,1,0,,4,,1,1,38,2,0,,0,0,1.66667,,,,0,3.1,16.66667,1,43,0,0,0,0,0,1,0,4,0.35,0,0,
7974,,174,1447207.75,0,1,1,0,,6,,3,1,37,2,,0,0,0,2,,,,0.2,0.825,20,1,31,0,1,1,0,0,0,0,5,5.84,0,0,
7975,,267,2836940,0,1,1,0,,1,,2,1,19,2,0,0,0,15,2,,,,0.5,3.666667,15.66667,1,31,0,1,1,0,0,0,0,4,0.4,0,0,
7976,0.125,,3646050,0,1,1,0,,3,,2,1,137,2,,,0,0,1.5,,,,0.5,0.65,16,1,40,0,1,0,0,0,0,0,8,1.21,0,0,
7977,,,5501936.5,0,0,1,1,3500,5,,5,1,48,2,0,0,0,0,2,,,,0.4285714,6,17.33333,1,63,0,1,1,0,0,0,0,7,7.46,0,0,
7978,0.2,45,1913338.5,0,0,1,0,,2,1,4,0,,2,0,,0,0,2,,1,,0.2,0,17,1,28,0,1,0,1,0,0,0,5,1.32,0,0,
7979,0.1,370,5542623,0,1,1,0,,5,,0,1,23,2,,,0,0,1,,,,0.1,5,26,1,60,0,1,0,1,0,0,0,10,7.58,0,0,
7980,,60,2337605.75,0,0,1,0,,2,,1,1,51,2,0,,0,0,1,,,,0.6,0,16,1,33,0,1,1,0,0,0,0,5,1.14,0,0,
7992,,,3087704.25,0,1,1,0,,,,2,,,,,,,,,,,,0.6666667,,,1,31,0,1,1,0,0,0,0,3,0,0,0,1
7993,0.2,,6770528.5,0,1,1,0,,0,,3,1,40,2,,,0,0,2,,,,0.8,2,0,1,33,0,1,1,0,0,0,0,5,0,0,1,
7995,,,12526451,0,1,1,1,42500,9,,1,1,2,2,1,0,5,0,2,,,,1,0,3.55,1,59,0,1,1,0,0,0,0,6,2.59,0,1,1
7996,,,958908.875,0,0,1,0,,,,1,0,31,2,1,,0,0,1.5,,,,1,0.15,1.2,1,73,0,0,0,0,0,1,0,1,0.02,0,0,0
7997,,,3325745.75,0,1,0,0,,,1,2,,,,,,,,,,1,,0.5,,,1,29,0,0,0,0,0,0,0,2,0,0,0,0
7998,0.1,,12788366,0,1,1,0,,1,,5,1,27,2,1,,0,0,2,,,,0.9,0,2,1,52,0,1,1,0,0,0,0,10,0,0,0,0
8000,,,2402257.75,0.5,0,1,0,,,,1,,,,,,,,,,,,0.5,,,1,29,1,0,0,0,0,0,0,2,0,0,0,0
8001,,,1283070.875,0,0,1,0,,,,3,,,,,,,,,,,,0.6666667,,,1,37,0,1,0,0,0,0,0,3,0,0,0,0
8011,,240,1670415.75,0,1,1,0,,5,1,1,0,57,2,0,0,0,0,2,,1,,0.6666667,0,0.75,1,37,0,1,0,0,0,0,0,3,1.53,0,0,
8012,,130,2240580.25,0,1,1,0,,3,,0,1,50,2,0,,0,0,2,,,,0.3333333,0,1,1,60,0,0,0,0,1,0,0,9,4.16,0,0,1
8013,0.1666667,350,2091742.25,0,0,1,0,,4,,1,1,56,2,0,0,0,0,2.5,,,,0.6666667,0.5,1,1,63,0,1,0,0,0,0,0,6,7.65,0,0,1
8014,0.4,200,10686977,0,1,1,0,,4,,2,0,90,2,0,0,0,1,2,,,,0.8,3,6,1,50,0,1,1,0,0,0,0,5,3.56,0,0,0
8015,,,2203449.5,0,1,1,0,,0,,0,1,65,2,,0,2,0,3,,,,1,0,1,,29,0,1,0,0,0,0,1,1,1.83,0,1,1
8016,,,4650334,0,0,1,0,,1,1,4,0,,2,,,0,0,2,,1,,0.1666667,1,1,1,37,0,1,1,0,0,0,0,6,0,0,0,0
8017,0.5,336,4609190.5,0.25,1,0,0,,3,2,2,1,20,2,0,0,0,0,1.66667,,1,,1,0.2333333,3,1,47,0,1,1,0,0,0,0,4,5.14,0,0,1
8018,,,544764.25,0,1,1,1,70000,,,1,0,,2,0,0,0,0,2,,,,0,1,1,,68,1,1,0,0,0,0,0,1,3.37,0,0,
8030,,160,3443761.5,0,1,1,0,,4,,1,1,,2,0,0,0,0,1.5,,,,0.6666667,1,13,1,49,0,1,0,0,0,0,0,3,0.05,0,0,
8032,,,3584740,0,1,1,0,,1,,2,1,27,2,,0,0,0,2,,,,0.2,3,6,1,50,0,1,1,0,0,0,0,5,0,0,0,
8033,,,2452525.25,0,0,1,0,,,1,2,,,,,,,,,,1,,0.6666667,,,1,42,0,0,0,0,1,0,0,3,0,0,0,0
8035,0.2857143,80,4729920.5,0,0,1,0,,2,,2,0,7,2,,0,0,0,1.5,,,,0.7142857,2,6,1,41,0,1,1,0,0,0,0,7,0,0,0,
8036,0.4285714,240,7284765,0,1,1,0,,0,,7,,2,2,,,0,0,,2,,,0.7142857,,,1,37,0,1,0,0,0,0,0,7,0,0,0,
8037,0.3333333,,2167413.25,0,0,0,0,,,,2,,29,,,,,,,,,,0.6666667,,,1,40,0,0,0,0,0,1,0,3,0,0,0,
8038,0.2857143,,5134677,0,1,1,0,,,2,4,,32,,,,,,,,1,,0.4285714,,,1,39,0,1,0,0,0,0,0,7,0,0,0,1
8039,,,3280820.5,0,0,1,0,,,,1,0,,2,,0,0,0,1,,,,1,3,6,1,50,0,1,1,0,0,0,0,2,0,0,0,0
8050,0.4,,3511879.75,0,1,1,1,0,,1,1,,44,,,,,,,,1,,1,,,1,41,0,1,0,0,0,0,0,5,0,0,1,0
8052,,,709429.0625,0.25,0,1,0,,1,,2,0,,2,,,0,0,2,,,,0.5,0.1,4,1,70,0,0,0,0,0,1,0,4,0.06,0,0,0
8053,0.2,,6596117,0,1,1,0,,,1,3,,,,,,,,,,1,,0.6,,,1,32,0,1,1,0,0,0,0,5,0,0,1,0
8054,0.25,,6060102.5,0.25,1,0,0,,,,2,,,,,,,,,,,,0.75,,,1,38,0,1,0,0,0,0,0,4,0,0,0,1
8055,0.3333333,,6482254,0.1666667,0,0,0,,,1,5,,12,,,,,,,,1,,0.8333333,,,1,32,0,0,0,0,1,0,0,6,0,0,1,1
