y4_hhid,children_education___output,crop_sales___output,expenditure___output,has_medical_assistance___output,no_food_deficiency___output,crop_diversification___policy,has_bank_account___policy,has_borrowed___policy,has_hired_workers___policy,months_hired_workers___policy,number_of_animals_owned___policy,number_of_hired_workers___policy,number_of_ploughs_owned___policy,owns_land_certificate___policy,quantity_of_fertilizers_used___policy,quantity_of_pesticides_used___policy,uses_credit___policy,uses_irrigation___policy,attended_school,distance_to_road,distance_to_market,household_head_age,household_head_is_divorced,household_head_is_male,household_head_is_monogamous,household_head_is_polygamous,household_head_is_separated,household_head_is_widowed,household_head_never_married,household_size,land_surface,literacy,lives_in_arusha,lives_in_daressalaam,lives_in_dodoma,lives_in_geita,lives_in_iringa,lives_in_kagera,lives_in_kaskazinipemba,lives_in_kaskaziniunguja,lives_in_katavi,lives_in_kigoma,lives_in_kilimanjaro,lives_in_kusinipemba,lives_in_kusiniunguja,lives_in_manyara,lives_in_mara,lives_in_mbeya,lives_in_mjinimagharibi,lives_in_morogoro,lives_in_mtwara,lives_in_mwanza,lives_in_njombe,lives_in_pwani,lives_in_rukwa,lives_in_ruvuma,lives_in_shinyanga,lives_in_simiyu,lives_in_singida,lives_in_tabora,lives_in_tanga,rural_household,weight,latitude,longitude
4591,0.1666667,1205000,12112601,0.1111111,1,4,0,0,1,0,71,8,1,,0,0,1,0,0.6666667,0,2,72,0,1,1,0,0,0,0,9,16.8,0.4444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1896.713,-3.642558876,34.29704102
4593,0,3070000,9682726,0.5333334,1,5,0,0,1,0,64,0,2,0,2000,0,0,0,0.3333333,2,18,54,0,0,0,0,0,1,0,15,38.41,0.2666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1896.713,-3.642558876,34.29704102
8545,1,,7150779,0.1666667,1,3,0,1,,0,1,,0,,0,0,0,0,1,2,2,55,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1461.894,-3.946217891,34.30359608
8543,0.5,35000,3220517.5,0,1,0,0,1,1,0,,0,0,,0,0,0,0,0.2,3,3,41,0,1,0,1,0,0,0,5,1.84,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1461.894,-3.946217891,34.30359608
8550,0,320000,1807454.375,0,1,0,0,1,1,0,10,0,0,,0,0,0,0,0.3333333,1,4,31,0,1,1,0,0,0,0,6,4.57,0.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1461.894,-3.946217891,34.30359608
8547,0.5,258000,4842858.5,0.125,0,3,0,1,1,0,76,22,1,0,0,0,1,0,0.625,0.5,1,41,0,1,0,1,0,0,0,8,3.12,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1461.894,-3.946217891,34.30359608
8544,0,,2004687.375,0.3333333,0,,0,,,0,,,0,,,,0,,0.6666667,,,23,0,0,0,0,1,0,0,3,0,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1461.894,-3.946217891,34.30359608
8549,0.4545455,1200000,10861888,0,1,3,0,0,1,0,108,30,1,0,0,0,0,0,0.6666667,2.625,3,50,0,1,1,0,0,0,0,18,97.5,0.6111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1461.894,-3.946217891,34.30359608
8546,0.2,162000,3286489.75,0,1,0,0,1,1,0,18,4,1,,0,0,0,0,0.2857143,3,8,37,0,1,1,0,0,0,0,7,0,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1461.894,-3.946217891,34.30359608
8548,0,180000,1692620.625,0,1,1,0,0,1,0,45,4,0,0,0,0,0,0,0.3333333,4,4,33,0,1,0,0,0,0,1,3,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1461.894,-3.946217891,34.30359608
4614,0,227250,1481446.5,0.2,0,9,0,1,1,0,29,0,0,0,0,0,0,0,0.2,3,8.666667,39,0,1,0,1,0,0,0,5,5.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1752.398,-3.180410485,34.31840957
4611,0,225000,956436.9375,0,0,0,0,1,1,0,37,0,0,,0,0.2,0,0,0,0.2,4,29,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1752.398,-3.180410485,34.31840957
4616,0.4,626000,4119691.5,0,1,1,0,0,,0,81,,2,0,0,0,0,0,0.5,2,2,65,0,1,1,0,0,0,0,10,8.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1752.398,-3.180410485,34.31840957
4615,0.25,195000,6323349.5,0.3333333,1,1,1,1,1,0,15,14,0,,0,0,0,0,0.5,0,8,38,0,1,0,0,0,0,0,6,4.38,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1752.398,-3.180410485,34.31840957
4610,0,300200,1728737.25,0.2857143,0,2,0,1,1,0,,29,0,,0,1.5,0,0,0.1428571,0.75,8,50,0,0,0,0,0,1,0,7,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1752.398,-3.180410485,34.31840957
4618,0,268750,6452237.5,0.3333333,0,8,0,1,1,0,,14,0,0,0,0.045,0,0,0.5,9.333333,13.33333,57,0,0,0,0,0,1,0,6,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1752.398,-3.180410485,34.31840957
4613,0,20000,270353.4063,0,0,2,0,1,1,0,,10,0,0,0,0,0,0,0,0.3,16,56,0,0,0,0,0,0,0,2,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1752.398,-3.180410485,34.31840957
4612,0,380000,1748600.375,0.25,1,0,0,1,1,0,49,12,0,0,0,0,0,0,0.5,1,4,56,0,1,0,1,0,0,0,4,26.7,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1752.398,-3.180410485,34.31840957
8564,0,2190000,10225980,0,1,5,0,0,,0,118,,2,0,0,0.45,0,0,0.5,2.333333,6,65,0,1,0,1,0,0,0,12,18.41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1797.946,-3.452131072,34.01653352
8565,,1263000,2437010,0.5,0,4,0,1,1,0,61,0,0,,0,0,1,0,0.5,0.6666667,6.333333,51,0,0,0,0,0,0,0,2,13.86,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1797.946,-3.452131072,34.01653352
8567,0.5,304000,4018438,0.1428571,0,3,0,1,,0,98,,0,,0,0,0,0,0.2857143,0,7.666667,59,0,1,1,0,0,0,0,7,4.46,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1797.946,-3.452131072,34.01653352
8563,0,860000,5454609,0.25,1,4,0,1,1,0,109,0,2,0,8000,0,0,0,0.5,3,7,43,0,1,0,1,0,0,0,4,11.42,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1797.946,-3.452131072,34.01653352
8569,0,240000,1416325.125,0.1428571,0,1,0,1,1,0,129,2,1,0,0,0.1,1,0,0.1428571,1,8,61,0,0,0,0,1,0,0,7,6.56,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1797.946,-3.452131072,34.01653352
8566,1,36000,3583490.25,0,1,0,0,1,1,0,146,7,1,0,600,1,0,0,0.6666667,4,20,43,0,0,1,0,0,0,0,3,6.93,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1797.946,-3.452131072,34.01653352
8562,0.25,1000000,4599811,0.1666667,0,3,0,1,1,0,2,0,0,0,1500,0,0,0,0.5,0,3.333333,37,0,1,1,0,0,0,0,6,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1797.946,-3.452131072,34.01653352
8568,0.625,675000,4935084,0.0909091,0,6,0,0,1,0,45,0,1,0,1800,0,1,0,0.6363636,3.666667,5.666667,39,0,1,0,1,0,0,0,11,8.99,0.6363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1797.946,-3.452131072,34.01653352
4635,0.375,122400,3123807.75,0.2,0,4,0,1,1,0,54,16,1,0,0,2.475,0,0,0.5,0.0666667,15,39,0,1,1,0,0,0,0,10,14.66,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1828.194,-3.111907378,33.77276991
4629,0.3333333,,3029784.75,0.5,0,2,0,1,1,0,16,7,0,0,0,0,0,0,0.5,0,16,58,0,0,0,1,0,0,0,4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1828.194,-3.111907378,33.77276991
4634,0.4285714,80280,4423395.5,0.5555556,1,7,0,1,1,0,50,10,0,0,0,0.5,0,0,0.6666667,0.0333333,12,37,0,1,0,1,0,0,0,9,3.9,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1828.194,-3.111907378,33.77276991
4633,0.1666667,198900,3156768.75,0.2,1,3,0,1,1,0,60,0,0,0,0,0,0,0,0.5,0.5,15.9,52,0,1,1,0,0,0,0,10,5.45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1828.194,-3.111907378,33.77276991
4640,0,257000,2387653,0.2,0,13,0,1,,0,105,,0,0,0,0.45,0,0,0.6,1.2,2.8,50,0,1,1,0,0,0,0,15,5.15,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1828.194,-3.111907378,33.77276991
4631,0.4,,3529804,0.1666667,0,3,0,1,1,0,29,10,0,0,0,0.5,0,0,0.6666667,4.5,16.5,49,0,1,1,0,0,0,0,12,4.9,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1828.194,-3.111907378,33.77276991
4630,0,156000,5228615.5,0,0,3,0,1,1,0,156,10,2,0,0,0.625,0,0,0.6666667,0.45,14,72,0,0,0,0,0,1,0,6,9.43,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1828.194,-3.111907378,33.77276991
4636,0,60000,1525392,0.3333333,1,1,0,1,1,0,16,2,0,,0,0.25,0,0,0.6666667,0.5,15,30,0,1,0,0,0,0,0,3,0,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1828.194,-3.111907378,33.77276991
8584,0.4,300000,2743652.75,0.7142857,1,3,0,1,1,0,15,0,0,0,0,0,0,0,0.5714286,5.833333,14.5,40,0,1,1,0,0,0,0,7,8.21,0.5714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005.418,-3.199691372,33.51285223
8583,0.75,,5746965,0.1111111,1,2,0,1,,0,25,,0,0,0,0,1,0,0.6666667,0,2,43,0,0,0,0,1,0,0,9,0.77,0.5555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005.418,-3.199691372,33.51285223
8582,1,1360000,5003319.5,0.25,0,5,0,1,1,0,25,0,0,0,0,0,1,0,1,1.5,10.5,47,0,0,1,0,0,0,0,4,5.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005.418,-3.199691372,33.51285223
8585,0,,1636812.875,0,1,2,0,1,,0,,,0,,50,0,0,0,0.6666667,0,11.5,36,0,1,1,0,0,0,0,3,1.1,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005.418,-3.199691372,33.51285223
8586,0.5,280000,2704538,0,0,3,0,1,,0,61,,0,0,0,0,0,0,0.3333333,0,6,41,0,1,0,1,0,0,0,6,4.4,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005.418,-3.199691372,33.51285223
8581,0.6666667,180000,3289021.5,0,1,3,0,1,1,0,47,4,0,0,0,0,0,0,0.8,0.75,10,37,0,1,1,0,0,0,0,5,3.17,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005.418,-3.199691372,33.51285223
8587,1,,1237511.25,0,1,2,0,1,,0,,,0,0,0,0,0,0,1,0.5,2.5,44,0,1,1,0,0,0,0,4,3.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005.418,-3.199691372,33.51285223
8588,0.2,1200000,14171895,0,0,4,0,0,1,0,76,3,2,0,400,0,0,0,0.5833333,0.25,2.25,56,0,1,0,1,0,0,0,12,14.62,0.5833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2005.418,-3.199691372,33.51285223
4652,0,150000,3944971.5,0,0,4,0,0,1,0,65,0,1,0,500,0,0,0,0.75,0.6666667,6.666667,76,0,0,0,0,0,1,0,4,5.13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1677.069,-2.373944017,33.6127491
4655,0,84000,1863820.25,0.3333333,0,4,0,1,1,0,49,0,0,,0,0,0,0,0.3333333,2.5,12,49,0,0,0,0,0,1,0,6,1.21,0.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1677.069,-2.373944017,33.6127491
4654,0.25,,6813400,0.25,0,0,0,0,,0,4,,0,0,500,0,0,0,0.75,0.7,5.6,49,0,1,1,0,0,0,0,8,2.89,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1677.069,-2.373944017,33.6127491
4653,0.3333333,208200,2202768.25,1,0,3,0,1,1,0,,2,0,0,0,0,0,0,0.6,0,4,30,0,1,1,0,0,0,0,5,1.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1677.069,-2.373944017,33.6127491
4649,0,1536000,6536269,0.4,0,1,0,1,1,0,13,4,0,,0,0,0,0,0.6,0,90,45,0,1,1,0,0,0,0,5,1.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1677.069,-2.373944017,33.6127491
4648,1,,6562019,0.75,1,5,0,1,1,0,7,4,0,,720,0,0,0,1,0,3.25,34,0,1,0,0,0,0,0,4,0.04,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1677.069,-2.373944017,33.6127491
4650,1,128000,1378406.125,0.25,0,1,0,1,1,0,15,2,0,0,120,0,0,0,0.75,0.35,11,63,0,1,1,0,0,0,0,4,1.71,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1677.069,-2.373944017,33.6127491
4651,0,,3228099.25,0.5,0,6,0,0,,0,,,0,0,0,0,1,0,0.5,0.15,10,21,0,1,1,0,0,0,0,4,1.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1677.069,-2.373944017,33.6127491
8600,0.1428571,600000,1570070,0.1111111,1,2,0,0,,0,15,,1,0,0,0,0,0,0.3333333,3,3,45,0,1,1,0,0,0,0,9,1.28,0.2222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2514.85,-2.329541915,33.66655989
8607,0,,5497679,0,0,,0,,,0,,,0,,,,0,,0.4285714,,,31,0,1,1,0,0,0,0,7,0,0.4285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2514.85,-2.329541915,33.66655989
8601,0.5,560000,2890475.5,0.25,0,0,0,1,1,0,14,27,0,1,0,0,0,0,0.75,0.5,5,30,0,1,1,0,0,0,0,4,8.41,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2514.85,-2.329541915,33.66655989
8603,0.25,70000,2911047,0,0,1,0,1,1,0,26,2,0,0,0,0,0,,0.3333333,3.333333,15,31,0,1,1,0,0,0,0,6,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2514.85,-2.329541915,33.66655989
8606,1,,4578955.5,0.1666667,0,,0,,,0,,,0,,,,0,,0.8333333,,,45,0,0,0,0,0,1,0,6,0,0.8333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2514.85,-2.329541915,33.66655989
8602,0.4,,2754267.75,0.4285714,0,1,0,1,1,0,80,0,0,,0,0,0,,0.5714286,3,24,41,0,1,1,0,0,0,0,7,0,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2514.85,-2.329541915,33.66655989
8605,0.375,66500,4065163.5,0.0714286,1,3,0,1,,0,,,0,0,0,0.3,0,0,0.5714286,4.5,4.5,50,0,0,0,0,0,1,0,14,1.8,0.5714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2514.85,-2.329541915,33.66655989
8604,0.25,,3407429.75,0,1,1,0,0,,0,15,,0,0,0,0,0,0,0.6666667,3,2,28,0,1,1,0,0,0,0,6,4.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2514.85,-2.329541915,33.66655989
5848,0.5,223000,2416918,0.3333333,1,22,0,0,1,0,46,21,0,0,550,0,0,0,0.6666667,0.8,1.333333,59,0,0,0,0,0,1,0,6,4.87,0.6666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3281.666,-2.743856337,32.03983511
5849,,106500,2023166.875,0.5,0,9,0,0,0,0,16,,0,0,0,0,0,0,0.5,0,3,56,0,1,0,1,0,0,0,2,0.89,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3281.666,-2.743856337,32.03983511
5850,0.5,4000,1132146,0.8,0,13,0,0,1,0,,2,0,,0,0,0,0,0.4,1,36,43,0,0,0,1,0,0,0,5,1.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3281.666,-2.743856337,32.03983511
5846,0.3333333,1574000,3848131.25,0,1,9,0,1,1,0,39,36,0,0,0,0,0,0,0.6666667,0.3,3,49,0,1,0,0,0,0,0,6,8.89,0.3333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3281.666,-2.743856337,32.03983511
5847,0,284000,3319004.25,0.375,1,10,1,0,1,0,27,0,0,0,0,0,1,0,0.625,1,35,70,0,1,1,0,0,0,0,8,9.16,0.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3281.666,-2.743856337,32.03983511
5851,0.4285714,90000,7726908,0.25,0,14,0,0,1,0,8,0,0,0,300,0,1,0,0.4166667,2.2,2.4,33,0,1,1,0,0,0,0,12,0.31,0.4166667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3281.666,-2.743856337,32.03983511
5852,0,1500,1491202.375,0,0,2,0,0,,0,,,0,,0,0,0,,0.6666667,0,4,53,0,0,0,0,1,0,0,3,0,0.6666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3281.666,-2.743856337,32.03983511
5845,0.6,295000,3313862,0.3846154,1,12,0,0,0,0,81,,0,0,0,0,0,0,0.6153846,0.98,3.6,40,0,1,0,0,0,0,0,13,5.35,0.3076923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3281.666,-2.743856337,32.03983511
1879,0,246000,2507571.25,0,1,6,0,0,,0,,,0,0,0,0,0,0,0.25,9,12.5,95,0,0,0,0,0,1,0,4,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708.9783,-2.555948458,32.13414539
1876,0.625,72000,7941801.5,0,0,13,0,0,0,0,9,,0,0,0,0,0,0,0.7857143,0.5,4,65,0,1,1,0,0,0,0,14,0.9,0.6428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708.9783,-2.555948458,32.13414539
1880,0,,989451.0625,0,1,5,0,0,,0,,,0,0,0,0,0,0,0.25,7,9,24,0,1,1,0,0,0,0,4,0.4,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708.9783,-2.555948458,32.13414539
1881,0.5,,2542732.25,0,0,3,0,0,,0,,,0,,0,0,0,0,0.75,1,2,46,0,1,0,0,0,0,0,4,0.4,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708.9783,-2.555948458,32.13414539
1878,,,997737.75,0,1,,0,,,0,,,0,,,,0,,0,,,53,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708.9783,-2.555948458,32.13414539
1874,0.75,1000000,3321283.25,0,0,7,0,0,1,0,53,6,0,0,0,0,0,0,1,3,5.5,73,0,1,1,0,0,0,0,6,4.58,0.8333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708.9783,-2.555948458,32.13414539
1877,0.4,294000,5289875,0,0,7,0,0,0,0,16,,0,0,0,0,1,0,0.5555556,1.5,4,49,0,1,0,0,0,0,0,9,0.17,0.4444444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708.9783,-2.555948458,32.13414539
1875,0.375,376000,5684574,0.0909091,1,18,0,0,0,0,59,,0,0,0,0,0,0,0.7272727,0,2,56,0,1,1,0,0,0,0,11,7.3,0.4545455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708.9783,-2.555948458,32.13414539
5872,0.2,,2907805.5,0.3076923,0,3,0,1,0,0,181,,0,0,10,0,0,0,0.5384616,0,1,53,0,1,1,0,0,0,0,13,0.18,0.2307692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833.735,-3.190474298,32.34475868
5865,0.5,30000,1639977.125,0,1,6,0,1,1,0,,0,0,,0,0,0,0,0.5714286,0,2.666667,35,0,0,0,0,1,0,0,7,0.13,0.4285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833.735,-3.190474298,32.34475868
5869,0,,3586102.75,0.2,1,4,0,0,1,0,,63,0,0,0,0,1,,0.4,3,5,31,0,1,1,0,0,0,0,5,2.51,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833.735,-3.190474298,32.34475868
5864,0.625,125000,4067987,0.5,0,7,0,1,1,0,26,21,0,0,203,0,0,0,0.75,2.666667,4,37,0,1,1,0,0,0,0,12,5.99,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833.735,-3.190474298,32.34475868
5871,0.4285714,,3920376.75,0.8,0,2,0,0,1,0,,7,0,0,0,0,0,0,0.5,3,0,67,0,0,0,0,0,1,0,10,2.97,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833.735,-3.190474298,32.34475868
5866,0.6666667,1808000,3529356.75,0.3333333,1,10,0,1,1,0,23,15,0,0,3500,0,0,0,0.6666667,0,4,36,0,1,1,0,0,0,0,6,1.36,0.3333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833.735,-3.190474298,32.34475868
5868,,,1257343,0,0,0,0,0,,0,,,0,,0,0,0,0,1,0,0.5,37,0,1,0,0,1,0,0,1,1.88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833.735,-3.190474298,32.34475868
5870,0.8,110000,5071810,0.375,1,7,0,0,,0,122,,0,0,525,0,1,0,0.875,0,0.75,41,0,1,0,0,0,0,0,8,5.09,0.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833.735,-3.190474298,32.34475868
1902,0.6666667,3040000,2957905.5,0.125,1,3,0,0,1,0,,4,0,1,0,0,0,0,0.625,20,22,36,0,1,1,0,0,0,0,8,10,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4393.415,-2.978369803,31.94330477
